image_path,hog_pca_0,hog_pca_1,hog_pca_2,hog_pca_3,hog_pca_4,hog_pca_5,hog_pca_6,hog_pca_7,hog_pca_8,hog_pca_9,hog_pca_10,hog_pca_11,hog_pca_12,hog_pca_13,hog_pca_14,hog_pca_15,hog_pca_16,hog_pca_17,hog_pca_18,hog_pca_19
img_001154.jpg,2.4999022,-0.46765962,0.5320717,0.4625528,-0.122248046,-0.10357638,0.54676354,0.05039275,0.5899515,0.11570731,-0.5750643,0.21707505,0.38998374,0.59464854,-0.96330494,-0.26516947,-0.05935881,0.4232774,0.1866723,-0.30436254
img_001155.jpg,-1.5791357,-0.37413195,0.21174254,0.63782394,-0.53264594,0.16448395,0.40036467,-0.4018018,-0.1397298,-0.016859889,0.1901115,0.4440345,-0.2544019,-0.41994482,0.4114931,0.20127912,0.031370297,0.20077257,0.6652633,0.36249846
img_001156.jpg,-1.7779359,-0.37898487,-0.8061706,0.31831262,0.06016187,-0.65216655,0.489003,-0.5151502,-0.64534956,-0.10560921,0.5672023,-0.3183758,-0.15458666,-0.3768758,-0.122962855,-0.4909058,0.59225357,-0.2810811,-0.5978815,0.14245427
img_001157.jpg,-1.9355333,-0.2623359,0.14545223,1.0100263,0.27752736,-0.5877295,-0.4643942,0.04715535,0.07103763,-0.22000591,0.30149996,0.000661776,-0.006207428,-0.2419093,-0.09516068,0.19480576,0.012315962,0.007875845,-0.44137907,0.29054874
img_001158.jpg,-0.3872964,-0.38640788,-1.5316534,-0.31879503,1.111018,-0.10707017,0.8989893,-0.4412902,-0.6013593,0.46428788,-0.9407087,0.7235443,-0.028927179,0.31158417,0.8247207,-0.002179058,0.345062,-0.31340805,0.20301928,-0.11363029
img_001159.jpg,0.6083339,3.2617817,-1.8500942,0.9182049,0.3386446,0.38180766,-1.2975335,0.030628962,-0.36082935,-0.1336288,0.067097954,-0.44743642,0.17851314,0.5424874,0.8033278,0.51089895,0.04976031,0.49948496,0.12080596,0.35836712
img_001160.jpg,-0.38872665,-0.0781473,-0.6725373,-1.0196903,-0.3032884,0.26269856,-0.5294287,-0.4484394,1.689959,-0.18339574,0.14249037,-0.28340635,-0.12630697,-0.2045183,-0.5076449,-0.19328937,0.1656458,0.07867013,-0.61120826,0.058605537
img_001161.jpg,-1.0735763,-0.3949485,-1.6427594,0.1778164,0.998851,-0.75623,1.1108847,1.6297175,-0.43503729,0.2950318,0.097693115,0.39858875,-0.31976327,0.47235194,0.1263986,0.14168803,-0.18916105,0.003020332,0.18789636,-0.060319357
img_001162.jpg,3.4617689,-1.2417679,0.07563071,-0.20672043,-0.47449517,0.24776462,-0.13476829,0.30563,-1.2098817,-0.035686888,-0.26938933,-0.000352127,-0.45903513,0.796689,-0.16054514,0.14252628,0.021257108,-0.3616135,0.50248355,0.029963376
img_001163.jpg,-2.253627,-1.0313623,-0.12753145,0.5250486,-0.33751348,0.11858362,-0.38627794,0.030121168,0.15210158,0.24014606,-0.003224607,0.034999423,-0.45484808,-0.10807153,-0.118163124,0.70223534,-0.3859944,0.41888314,0.29187572,0.058077358
img_001164.jpg,1.1243963,3.1159446,-1.7380221,0.24200004,0.06613973,0.4032141,0.014803649,-0.3754792,0.049045235,-0.10539043,-0.15200546,0.41044265,-0.009543705,-0.15660459,-0.09688123,-0.23541428,-0.22313596,0.061174773,0.06027602,-0.2856179
img_001165.jpg,2.562769,-0.24254258,0.7141841,0.2743845,0.6470688,-0.22308186,0.8715081,0.6289312,0.37619564,0.86414313,-0.19308035,0.31046137,-0.000567915,-0.4142405,0.11087956,-0.18579584,-0.47286746,0.39271823,-0.16138864,-0.33806273
img_001166.jpg,-0.9101544,0.44085267,0.6922076,0.409179,-0.58662534,-0.1645958,0.6414088,-0.30904725,-0.094889745,-0.65857565,-0.16939805,-0.82167375,0.3906768,-0.19056839,0.18389629,0.19427398,-0.04335606,-0.1523448,-0.5539274,-0.18083961
img_001167.jpg,-1.9926924,-0.38421035,0.5432516,-0.7563665,0.70627683,0.80469966,-0.27265155,-0.25805956,-0.94205475,0.006690073,0.5445853,-0.31372276,-0.13246252,0.22723739,0.22017772,-0.25337324,-0.43922278,0.22935237,0.41027635,-0.107295804
img_001168.jpg,2.7545617,-0.9222216,0.5109198,-0.18273586,-0.8889766,0.4592837,0.20562914,0.12022978,0.37198392,-0.27536693,0.05072052,-0.2883017,0.104582824,0.025549205,-0.6110841,0.11415752,-0.500798,0.048647884,0.260741,0.07808183
img_001169.jpg,-1.4664068,-0.29353467,-0.30721122,-0.80091274,0.9335056,0.14475282,0.41063502,-0.5693843,-0.42175037,-0.2879687,0.58508265,0.2012245,0.1031145,-0.26222602,0.23541136,-0.62634486,-0.33501786,-0.21542563,-0.08082528,-0.011646991
img_001170.jpg,2.1567576,-0.9910895,-0.07293821,0.15170296,-0.15629102,-0.071455635,0.5918742,0.13292834,-0.01582771,0.6187663,-0.3262411,-0.51099074,0.06293303,-0.57565653,0.67099845,-0.15277226,0.014026232,0.18802708,0.30472404,0.103704974
img_001171.jpg,-1.1591606,-0.04540715,0.19104247,0.6140719,-0.48902372,-0.14462677,0.25151205,-0.2433987,-0.39770803,0.12987792,0.9977045,0.29900837,-0.30321923,-1.1565063,-0.60530627,0.84922785,0.15638936,-0.3395033,-0.44278178,0.49920112
img_001172.jpg,1.8361285,-0.7164468,0.39791435,-0.14610918,0.2536875,0.14754798,-0.3861423,1.5047932,-0.36801913,0.2373313,-0.89385706,-0.45768887,-0.27062055,-1.0212045,0.8277781,0.038528886,0.11334744,0.5240663,-0.57110876,-1.9767464
img_001173.jpg,3.4661968,-1.0665907,-0.43312722,-0.1446424,-0.05705266,-0.31742945,-0.1621985,-0.68021387,0.18598868,-0.44580895,1.2645255,0.037660435,0.3537193,0.4526686,0.5371986,-0.16234171,0.017007371,-0.028739138,-0.02709017,0.07999359
img_001174.jpg,-0.683618,-0.19900042,-1.5668997,-0.09574788,0.37686038,-0.5662476,1.2383918,1.6674689,-0.26076522,-1.4693319,0.08824675,0.48570457,-0.9454374,-0.073306136,0.4148663,-0.35431278,0.024267089,0.25335628,-0.019168643,-0.16764662
img_001175.jpg,-1.52233,0.34325162,-0.56409794,-0.809892,0.037195023,0.35146877,-0.53976136,0.43606132,-0.21972354,0.28680888,0.2714123,-1.4269319,0.30170482,-0.32216167,0.009438167,0.1840542,0.27995184,0.47324526,0.12785392,-0.28997752
img_001176.jpg,-1.0523653,0.42662352,0.834693,0.49853206,-0.1459627,-0.04063442,0.116002984,-0.0648396,0.5194804,-0.44338223,0.019558206,0.2503282,-0.35612723,-0.16038546,-0.39085987,0.7950562,-0.30487397,0.012806751,-0.11209125,0.33640212
img_001177.jpg,-0.7900298,0.062605895,1.3423097,0.52101284,-0.09954548,-0.022972032,0.24195297,-0.5058599,-0.40259916,-0.5442676,0.02555259,-0.3300327,-0.01672286,0.45798433,-0.2237037,-0.054716896,0.22785862,-0.1207794,-0.18448922,-0.5861384
img_001178.jpg,-1.546,-0.63145137,-0.051976975,0.3295333,-0.8649215,-0.27359572,0.38839346,-1.0487431,0.4882484,-0.3478467,0.093258284,0.09721883,0.084651016,0.12278746,0.23783512,-0.44389355,-0.11156072,0.23384933,-0.21076374,0.4043471
img_001179.jpg,0.9540449,2.9079053,-1.1274079,1.3162775,0.7061876,-0.3032111,0.19156921,0.46236578,0.22328106,0.42077854,0.12417746,-0.1785808,0.15404193,0.21295662,0.12051474,0.07197809,-0.4746628,0.004916718,-0.044400346,-0.057447013
img_001180.jpg,-1.6067019,0.24572977,0.89136845,-0.35299915,0.21524733,-0.35221606,-1.3059993,-0.4646808,0.35327494,-1.0459065,0.07117418,0.14592983,-0.9164109,0.7588542,0.23396915,0.04475536,-0.004063311,0.36582515,0.1879941,-0.060797732
img_001181.jpg,-0.97153103,0.81584847,1.2469249,-0.48714554,-0.61135733,0.31083426,-0.097303696,0.2366021,-0.1927727,-0.2936807,0.39759225,-0.36088213,0.005621554,0.09103059,-0.20786047,0.21920441,-0.50070983,0.14638397,0.27142823,0.12992112
img_001182.jpg,-1.0212231,0.4914037,1.4899845,-0.17573793,0.21606635,0.88538337,0.08000829,0.078851886,-0.16158633,-0.07871293,0.63226956,0.2336944,-0.07721155,-0.4249301,0.91454417,0.12595499,-0.31994143,-0.354941,0.30298746,0.10474152
img_001183.jpg,-1.110526,-0.60474235,-1.5339448,0.120779,0.4309462,-0.3079828,0.6049248,1.156552,-0.49589404,-0.2616941,-0.21116818,0.69536227,-0.51406634,0.186818,0.10561675,-0.41796985,-0.08542786,0.12688944,0.023779908,-0.5062071
img_001184.jpg,-0.51507276,0.692007,-0.15893357,-2.0286436,0.8291515,1.8631707,0.36213383,0.04567052,-0.6747054,0.039732095,0.054125387,-0.74813116,1.129025,0.24599302,-0.5403254,-0.71680933,0.46074152,-0.37640586,-0.60795647,0.1850879
img_001185.jpg,2.988697,-0.6146503,-0.34724367,-0.23458953,0.47282842,0.15930238,0.4149913,-0.40968838,-0.0668192,-0.35515597,0.21608563,0.17274992,0.16580246,0.038695127,-0.40707833,-0.2859663,-0.20015636,0.341317,0.416276,0.62441814
img_001186.jpg,0.40508872,2.7301593,-1.9273026,0.64654666,-0.2048143,0.87913024,-0.5844428,-0.26608902,-0.051841687,-0.10904408,0.40058395,0.37050813,-0.38259682,-0.66957545,-0.13916393,-0.2303255,0.5221646,-0.09525825,0.051652092,0.2313457
img_001187.jpg,-2.0744333,-1.1855853,-1.111386,0.5572433,-0.2648041,-0.4627657,0.18269588,0.2354457,-0.6503539,0.54721475,-0.5160732,-0.46792814,0.50760984,0.04373892,-0.3136081,0.19290043,-0.00747226,-0.09818015,-0.44191524,-0.289545
img_001188.jpg,-0.41866055,-0.25250873,-1.5411613,-0.76142514,0.27303693,0.23110133,0.29114562,-0.7353861,1.4927722,1.111339,-0.3268315,0.4144723,-0.83684593,0.076760665,-0.13741863,0.5982367,-0.082918346,0.684629,-0.45712158,-0.18204865
img_001189.jpg,-2.3252597,-1.1072289,-0.230143,-0.65894914,0.9151582,0.590713,-0.60354,0.3909518,-1.0350193,0.5892143,0.88798285,0.46130717,-0.29013532,0.045798015,0.049927037,0.9095556,-0.37665492,-0.033094928,0.052723203,-0.14559372
img_001190.jpg,-0.72797096,0.44622993,0.4611152,-0.17119896,-1.0310068,0.47934794,0.40294844,-0.10533506,0.15624334,-0.25093228,-0.3280376,-0.73644274,0.6299575,-0.5852557,0.5254248,0.03257593,-0.3848573,-0.38129523,0.8378594,0.29004455
img_001191.jpg,-1.5127505,-0.5229571,-1.5726594,0.08556545,0.99215543,-0.31006184,-0.29236704,1.0982596,-0.30011803,-0.49732175,0.4321132,-0.1318126,-0.115029134,0.14614789,-0.00898136,0.22764619,-0.6513352,0.50262254,-0.032601867,-0.003314759
img_001192.jpg,-0.7882675,-0.1726764,-0.8967312,0.49336672,-1.458639,0.46992514,1.2448524,-0.07708652,-0.16372395,0.2715595,0.1998811,-0.003212136,0.33447444,0.13645895,-0.26397437,0.12918514,1.1708132,-0.10350704,0.7378745,0.008466832
img_001193.jpg,2.8624492,-1.1956207,0.38991907,0.5440549,1.3914322,-0.68912333,-0.46797362,0.3805713,-0.15072301,-0.079275995,0.09456029,0.24086009,-0.21975589,-0.10951465,0.2305651,-0.07327644,-0.009413124,0.21133342,-0.4095633,-0.21265757
img_001194.jpg,-1.3538939,0.20998575,1.0727508,0.7409272,-0.15408073,-0.24958979,-0.16582525,-0.028133249,0.08292901,-0.06707215,-0.04825697,0.10123151,0.01844507,-1.0402784,-0.33791476,-0.16673009,-0.041852254,-1.2355291,0.449497,-0.09025543
img_001195.jpg,1.2427024,1.2798201,-0.05316318,-0.8255115,-0.32465065,-0.7852436,0.5424799,-0.37389293,-0.26400623,-0.11270426,-0.5604821,0.120782495,0.09640396,-0.5350875,-0.17044362,-0.035887294,0.50325376,0.26942262,-0.31942236,-0.493003
img_001196.jpg,-2.0720918,-1.1542352,-1.7221937,-1.3904147,0.99912864,0.6443363,-0.021951832,-0.025423303,0.3084757,0.25572607,-0.7291011,-0.930385,-0.8680738,0.03234361,-0.69451076,-0.50472736,-0.4612316,-0.029960413,0.41665152,0.028721193
img_001197.jpg,3.4625297,-1.2071997,-0.01869523,0.24642429,0.29837972,-0.6061232,-0.8346825,-0.56663126,0.14274935,-0.21204254,0.73081553,0.2064699,0.21842699,0.20126024,0.36727202,0.15548888,-0.24389337,0.121494405,-0.07823493,0.3804928
img_001198.jpg,-1.6490942,0.49505934,1.1202823,-0.0616513,-0.06011344,-0.13638861,-0.50455767,0.5574055,-0.19084474,0.18716036,0.4907515,-0.26241565,-0.19827911,0.41195193,-0.22278295,-0.30489329,-0.026928734,0.5048526,0.4517268,-0.3442037
img_001199.jpg,-0.16984716,0.94337803,0.012369589,-0.09757672,-0.54189926,0.43770492,0.8209519,1.2461473,-0.28591126,-0.5848105,-0.08084194,0.026077067,-0.5411216,0.4549802,0.2357969,0.19595192,0.3802019,-0.1458708,-0.56896687,-0.75064975
img_001200.jpg,0.97277856,3.2639067,-1.718516,1.2439163,0.25005972,0.14315903,-0.90546286,0.38723943,0.17558964,-0.059152517,-0.12444524,0.12579268,0.27502313,0.21440686,0.32233787,0.093853205,0.38952288,0.14846663,-0.059185266,0.07599948
img_001201.jpg,-1.9305753,-0.9941103,-1.1420963,0.7118463,-0.16893384,-0.867187,0.28085276,-0.2679435,-0.47869015,0.30287418,-0.22372529,0.23589382,0.5957068,-0.23323023,-0.4044956,0.21714807,-0.224095,-0.42269027,-0.48509017,-0.22856599
img_001202.jpg,0.5336597,3.0784197,-1.3735582,0.49566892,0.21460082,0.009706475,-0.49413976,-0.44890076,-0.001969521,-0.40983406,0.20999919,-0.036437146,-0.03219693,0.29786438,0.06751478,0.37598136,-0.24390587,0.1840841,0.30522463,-0.26634666
img_001203.jpg,1.0954437,1.779307,-0.15854433,-1.5906268,-0.305262,-1.8118066,0.019764978,-0.4998704,-0.34832737,-0.060529515,-0.20669219,-0.026557256,-0.41582513,-0.21445726,-0.1615628,0.044212632,0.11358769,0.41216716,-0.16018017,-0.103704795
img_001204.jpg,2.813716,-1.4900912,-0.026907213,0.3017433,0.28885216,-0.27228662,-1.231945,0.416852,-0.55172116,-0.6669071,-0.58927995,-0.4195079,0.76956713,0.6771156,-0.81701225,0.3198158,0.77061,-0.22969918,0.7240588,0.6520272
img_001205.jpg,1.3216536,1.3827817,0.3897187,-1.4060911,-1.756629,-0.33989748,-0.04200846,0.29370657,-0.77193123,0.5326921,-0.50392723,0.27854884,-0.7722411,0.3528212,-0.010111911,-0.02222588,0.5675857,-0.33656338,0.22962373,-0.12778643
img_001206.jpg,-1.1503441,0.19489974,0.72507775,0.03988903,1.1551182,-0.27777413,0.2656533,-0.46276,0.03625739,-0.44040558,-0.21348299,0.38000685,-0.17310677,0.27132523,-0.10930592,0.7580551,-0.12771617,-0.17143063,0.077175304,-0.10460281
img_001207.jpg,-1.1687661,0.41991797,0.7763403,-0.16845883,0.6355108,0.43366203,0.35009524,0.6776156,-0.38961846,0.657893,1.3897647,0.408704,-0.31975982,-0.32642046,-0.23572974,0.5721831,-0.5073442,-0.6004767,-0.41007444,0.46780756
img_001208.jpg,2.9029486,-1.5818242,0.22344618,0.09622739,-0.048625086,0.052799627,-0.6667867,-0.04273493,-0.35067427,0.07474144,0.18118113,-0.2910024,-0.41880015,1.0683626,-0.2853097,-0.1842868,0.0640439,-0.9227481,-0.07928527,-0.3301994
img_001209.jpg,-0.7848536,0.6024084,1.4119425,0.41594023,-0.01939995,-0.20185937,0.069328755,-0.1908356,0.09279382,-0.50111806,0.11685958,-0.31294325,0.3598413,0.041618053,-0.36373782,0.2763491,-0.21173172,0.1487828,-0.014242086,0.000658519
img_001210.jpg,3.2813485,-1.4475458,-0.008695453,0.014418257,0.3483503,-0.35174024,-0.9689201,-0.278062,-0.5796344,-0.04884689,0.6046093,-0.17729771,-0.25450292,0.1393537,0.45845327,-0.08338613,-0.10573006,0.02245682,0.063694574,0.13743897
img_001211.jpg,-1.5636005,-1.0635071,-0.91477174,0.800993,-0.17966218,-1.0213472,0.6653107,-0.7951228,-0.9141576,-0.08432137,-0.008994898,0.14988306,0.10974511,0.14378586,0.43214646,0.02574618,0.13392176,-0.5133121,-0.43847921,0.040792905
img_001212.jpg,-0.7769729,-0.47668558,-1.3063258,0.20958687,-0.18499303,0.20823795,1.0875607,1.2219995,-0.08126213,-0.5831128,-0.08238304,0.7486456,-0.50666875,-0.09092563,-0.39135727,0.15430067,0.17471251,0.3443563,0.5065902,-0.06598299
img_001213.jpg,0.027937546,1.5312934,0.64093953,-1.8596737,-0.11295707,-2.4211726,-1.0724019,0.21198681,-0.2973242,0.15819862,0.1700895,-0.061023258,0.2340398,-0.41763735,-0.5030121,0.12035828,0.45033187,0.046112854,-0.1246112,-0.19550574
img_001214.jpg,-0.25574782,0.3041427,0.2690399,0.3520302,0.5116769,-0.07376347,0.23946925,-0.15041241,0.3660627,0.81343293,-0.02852959,-0.6538011,-1.1114448,-0.47338402,0.11168143,0.28545907,0.31196082,-0.27171743,-0.544711,0.5328296
img_001215.jpg,0.93229985,1.5666593,0.5315737,-1.4327276,-0.47097743,-2.0730164,-0.6046434,-0.22872101,-0.50660723,0.1032474,0.3844078,-0.0869167,-0.29767382,0.13667248,-0.26661825,-0.043165684,-0.12996581,0.2661411,0.20967774,0.15411513
img_001216.jpg,-2.3662882,-1.2315024,-0.60519314,-0.48289466,1.0358273,0.52731395,-0.13193546,-0.37675133,-0.5123225,0.6556296,0.26425344,0.82850236,0.13701735,0.08432902,0.041215114,0.42090067,-0.38372457,0.07384987,0.33838215,-0.37918547
img_001217.jpg,0.9026224,3.3524978,-2.4784431,1.3887687,-0.08898305,1.041897,-1.615879,-0.08882214,-0.055317927,0.5192565,0.3982872,0.26655135,-0.28401265,-0.055336688,0.34289902,-0.19121304,-0.073803075,0.18782872,0.20184423,-0.006074511
img_001218.jpg,3.0349627,-1.4431041,-0.25316373,0.23629142,-0.048594948,0.25238708,-0.80796957,0.19453347,-0.89756954,0.667686,-0.2643098,1.1771309,-0.45496157,-0.10371869,-0.29382828,-0.29961652,0.68021333,-0.91209227,0.07144826,0.5101782
img_001219.jpg,-1.3646592,0.17463775,1.3278294,0.2883877,-1.1711668,0.74958,0.55486023,-0.000707887,-0.61054045,-0.25992522,0.02588599,-0.009044035,0.07988208,0.006263119,-0.38919944,-0.46731144,-0.014109578,-0.25938094,0.11136948,0.09287072
img_001220.jpg,-1.0479068,-0.5901679,-0.25437683,-0.83844787,-0.5233387,0.24788126,0.4209686,0.17152257,0.7814042,-0.28741416,0.027891884,0.23852322,-0.10809477,-0.3787958,-0.75983644,-0.06779897,-0.41887125,0.27276388,-0.07947,-0.2808933
img_001221.jpg,-0.7009311,0.31300682,1.251657,-0.39388,-0.038559493,0.88451684,0.4651096,-0.08260633,-0.7678499,-0.26216373,-0.1413057,0.12942371,0.022445759,-0.33747014,-0.24162504,-0.0776246,-0.15910032,-0.16669743,-0.006850461,0.20158574
img_001222.jpg,2.990702,-1.323779,0.2048188,0.003926704,0.07066332,0.16224797,-0.26312837,-0.5166714,-1.0817357,-0.3011406,0.12353288,0.013163732,-0.4925309,0.001056133,-0.13141252,-0.41965216,-0.22166887,0.03215751,0.09198548,0.0932027
img_001223.jpg,0.18751597,0.9865791,1.0934793,0.40996107,-0.8411437,0.18758889,0.6697254,-0.20556861,0.07360175,0.28859803,0.024908,0.5047722,-0.050579272,0.47111243,-0.46181163,0.23885001,-0.30491984,-0.1804261,-0.19167148,-0.32817987
img_001224.jpg,3.4214845,-1.5398967,0.16822065,0.23473993,-0.28398392,0.307905,-0.6253556,0.2642813,-0.96683675,-0.047618635,0.014812225,-0.17186972,0.050254237,0.3733813,0.22827782,0.08573128,0.39994022,-0.4408988,0.17982966,1.1854115
img_001225.jpg,3.000326,-0.41316596,-0.103463575,-0.3051999,0.23691744,0.27179256,0.2402203,-0.13729522,-0.5639236,0.004666956,0.3218424,-0.15709172,-0.4680792,0.42050853,0.29733843,0.08115738,0.02612966,0.1460714,0.023355069,-0.25213498
img_001226.jpg,-2.1226292,-0.6502548,-0.34092417,-1.1960295,0.8063183,1.0105114,-0.21497059,-0.78939515,-0.2402033,-0.22216946,0.14327465,0.6243208,-0.012819406,0.23526694,-0.26725468,0.13464965,-0.28170022,0.09395925,-0.3493613,0.21167967
img_001227.jpg,3.2035167,-1.289031,-0.10154778,0.017861111,-0.7741934,0.6497187,0.022260003,0.1991026,-0.4815705,0.5384706,-0.40028578,-0.080885336,-0.14930902,-0.17582013,0.52929544,-0.19009086,0.70114,-0.8792222,0.09275766,-0.14671294
img_001228.jpg,-0.6450903,-0.09878842,0.2458964,0.27485174,-1.3679147,0.6183166,0.31032428,-0.008175877,0.17449784,-0.16055527,-0.3598703,0.4872877,0.08092038,0.1067498,0.08663653,-0.24644439,0.067224935,-0.81428117,-0.9673716,-0.23693772
img_001229.jpg,0.7421861,1.4957905,0.88183904,0.39261886,0.17465116,0.064602874,0.9364178,-0.13063745,-0.34012634,-0.19233784,0.023068748,-0.36071348,0.28161263,-0.052909814,-0.4098531,0.6681042,0.4164662,0.3942871,-0.6037654,-0.083242975
img_001230.jpg,-1.5940661,-0.024649106,0.8820677,0.8841431,0.019440517,-0.39670274,0.04210819,0.641584,0.009721915,0.88377124,1.0586488,-0.4128168,0.040529024,-0.104756124,-0.3949147,0.033363666,-0.1700174,-0.4515559,-0.08820867,0.4590601
img_001231.jpg,-1.5276263,-0.3902111,0.5777929,0.43670103,-0.33310807,0.025270762,0.013862327,-0.42225653,-0.34953648,-0.8035034,-0.19569659,0.36913487,-0.49370617,0.31469363,0.064307794,0.289259,-0.4311986,-0.31725934,-0.005909401,0.36257017
img_001232.jpg,2.9158778,-0.6788597,-0.15804334,-0.19126266,0.5191243,-0.18732919,-0.021851921,-0.37679327,-0.80388695,-0.4962949,0.57953227,-0.014333311,0.10613158,0.53645134,-0.45248783,-0.41082332,-0.13934517,0.24976991,-0.2285918,-0.06559292
img_001233.jpg,-0.7248181,-0.43539888,-0.39559865,-0.08065768,-0.18983473,-0.019582052,0.7767544,-1.0677692,-1.0174695,0.77781427,-0.3017527,-0.6513869,-0.809706,0.2264342,-0.40681842,-0.13574824,0.53562593,-0.044169907,0.32035863,-0.3399157
img_001234.jpg,0.25032628,1.401647,0.057303067,-1.9343625,0.04588374,-2.696859,-0.99326026,-0.12970118,-0.699726,0.055216506,0.3541146,-0.6465182,-0.44665933,-0.3998372,0.23945005,0.28776383,0.24987765,0.4423644,-0.13661835,-0.4717965
img_001235.jpg,-1.3854369,-0.56335396,-1.1651673,0.42656454,-0.40401533,-0.022358196,0.5511461,0.19616842,0.2676002,0.29143757,0.45826742,-0.13555399,0.5080789,-0.41261223,-0.24159734,0.4558432,0.34340212,-0.40758952,0.7334588,0.36426955
img_001236.jpg,-0.8614644,-0.13752668,-0.7661005,-0.68952686,-0.48796865,0.29761446,0.18794478,-0.5200699,1.0905453,0.30877048,0.28439257,0.17956983,-0.90429556,-0.35221103,-0.30721372,-0.09033605,0.41482264,0.20783664,-0.09459024,0.25664824
img_001237.jpg,3.357859,-0.74528337,-0.09999752,0.08459913,0.44963408,-0.49209464,-0.85417485,-0.29016423,-0.100406736,-0.57859504,0.42598835,0.094696544,0.06831822,-0.28921494,0.16219224,-0.14238404,0.11310874,-0.20161466,-0.024184579,0.062929325
img_001238.jpg,0.85510844,1.6633372,0.369771,-1.1173246,-1.0418718,-0.78649753,0.34036055,0.00829367,-0.42803192,0.39040878,-0.16059949,-0.29852587,-0.1309292,0.1387466,-0.68473655,0.26275405,-0.13428715,-0.00161589,-0.14204785,-0.6781696
img_001239.jpg,3.051419,-0.1409006,-0.07614427,0.082064204,-0.047214475,-0.03893731,0.6698233,-0.48439997,0.22135611,-0.1532227,0.218984,-0.68874943,-0.3449217,0.35667026,-0.20875771,-0.001066659,-0.2743444,-0.2364227,0.31506315,0.12958439
img_001240.jpg,-2.0499544,-0.8485206,0.17045619,0.3643759,0.2036545,-0.10375757,-0.11986251,-0.64253044,-0.22386724,-0.57856643,-0.42489082,0.017636983,-0.302786,0.31126508,0.5638343,-0.17440355,-0.26303697,-0.026955135,-0.07252457,-0.054097112
img_001241.jpg,-0.067912884,0.96310496,0.30363804,-1.292921,2.2555223,-0.2786664,-0.2521593,-0.8379829,0.22262993,-0.57892025,-0.33334386,-0.2318308,0.80838126,-0.18841855,0.13045928,-0.28100795,0.36543766,-0.36051962,0.04873256,-0.3862968
img_001242.jpg,2.7260425,-0.83148474,-0.23151632,-0.8792533,-0.076639324,-0.21475118,0.02104161,-0.23562476,-0.17706019,-0.46799818,0.47224703,-0.58652157,-0.26420566,0.06793401,0.47952312,0.1428004,0.04770036,0.230185,-0.044163372,-0.00707785
img_001243.jpg,3.5789788,-1.1596617,0.031375,0.44378272,0.5433853,-0.32115126,-1.0715699,-0.016271679,-0.78853256,-0.36602068,0.20383225,0.21852313,-0.071031205,0.62583613,0.17016415,-0.041010235,-0.36813077,-0.31782004,-0.3601177,-0.007466967
img_001244.jpg,-1.3127422,-0.86382776,-0.6428518,0.97410035,-0.48182285,-0.4786874,0.6817008,-0.68774307,-0.6949456,0.020821357,-0.13155948,0.75068265,-0.25666258,0.02524914,-0.083996534,0.10279457,-0.33719003,-0.60801077,-0.509699,0.081592605
img_001245.jpg,0.6843082,3.4276025,-2.0019581,0.8569775,0.3507619,0.13419297,-0.7140801,-0.6513834,-0.3851252,-0.18774709,0.100557014,0.3700326,-0.24583907,-0.45646992,-0.089402005,0.03815982,-0.29722625,0.096617125,0.38637257,-0.08499696
img_001246.jpg,-2.7314513,-1.142072,-1.2226527,-0.7927462,0.8838412,0.8063632,-0.7918202,0.24080451,-0.98437834,1.0714175,-0.40918094,0.42047834,0.5560115,0.03197202,-0.1730699,0.30211213,-0.35366473,0.29342672,0.045420427,0.10253071
img_001247.jpg,1.1397481,1.7427195,0.058326293,-1.2415446,-0.7995321,-0.86821103,0.29357365,-0.22102346,-0.5577765,0.07052398,-0.19999759,-0.3221044,0.25113562,-0.040292207,0.2522148,0.66250795,-0.06858441,0.3828871,0.2515416,0.27680397
img_001248.jpg,3.0587761,-0.5440316,-0.020809082,0.3315133,0.63470894,-0.45606664,0.23453377,-0.22351554,0.9073081,0.011454202,-0.3916341,-0.2771895,0.98192775,0.05122871,-0.6354923,-0.06654301,0.049007975,-0.11887224,-0.17685445,0.6038389
img_001249.jpg,-0.78129005,0.81148463,0.73359144,0.6203877,0.18633854,0.4241367,-0.7265137,0.018387305,0.5282776,-0.34023258,0.07908296,1.0193527,-0.5747385,-0.13991013,-0.6957342,0.49857152,1.494908,-1.0007778,-0.13373706,-0.60580456
img_001250.jpg,-0.9207538,0.77863765,-0.1858143,0.09614269,0.65961665,-0.6895908,0.70479906,1.6677692,-0.043267228,-0.74945676,0.4662223,-0.18286112,-0.036981575,-0.21803361,-0.35182106,-0.79812056,-0.35908142,-0.41748193,0.31588492,-0.007624345
img_001251.jpg,-1.8596553,-0.62483114,0.5591773,0.66033566,-0.27779564,-0.07169244,-0.31098238,-0.19275898,0.52854496,-0.3589772,0.41075072,-0.23053424,-0.07529057,-0.06381706,0.16224422,0.08775168,-0.19606046,0.42905343,0.6199575,0.06328895
img_001252.jpg,2.292134,-0.08098992,-0.116316974,0.34357572,0.28633103,0.020494401,0.9321798,-0.44602653,1.009876,0.2631331,0.2858133,-0.1488436,0.13400328,0.7527632,0.16202371,-0.16337231,0.1075664,0.48573932,0.1359853,-0.10556101
